"";"VAAgro.";"Densidade";"Urbanizacao";"Populacao";"Balanco";"Receita";"DespesaAgro"
"1";1,83702796359504;-0,390176155831676;-0,0876167053104595;-0,59296894543937;-0,165982391505403;-0,435359412632769;-0,0175588653538754
"2";-0,773395031033741;0,0320829150078229;0,598316070454335;0,144309282885995;5,01974406623057;4,28743233422962;-0,388817332145983
"3";-0,773145165415582;2,48295688282529;0,56636093751181;1,0897599562661;0,0931475231928376;0,160836766564821;-0,568861029925158
"4";-0,777143015306116;6,15191948971374;0,602939803516759;1,53391156411683;3,22590736860644;4,26004234569007;-0,568861029925158
"5";1,16306350969335;-0,403116151591343;-5,5322402222009;-0,950884532679031;-0,242811338470468;-0,844747064318578;-0,252510664723542
"6";-0,367779844223379;-0,167884321666303;0,289082515733193;0,819568343134009;-0,00314412969120457;0,288101964803231;-0,172361495016421
"7";-0,223274228388475;-0,278822338516017;0,107344118974055;0,868572557737241;-0,252449718332558;0,337271270237079;4,22239617905681
"8";-0,328790396723255;-0,246458020916314;0,00975338271670453;-0,623010076986792;-0,320466596341688;-0,444255791253095;-0,112700788558935
